178,1.59E+08,John Jay Beauty College                                               ,John Jay Beauty College                                               ,540 Robert E. Lee Blvd.                                                   ,New Orleans         ,LA,70124,9,"Private for-profit, less-than 2-year",1,35,36,A ,0,0,0,0,0,0,0,0,0,0,0,0
179,3.74E+08,Jonesville Beauty School                                              ,JONESVILLE BEAUTY SCHOOL                                              ,208 Westside Dr                                                           ,Vidalia             ,LA,7.14E+08,9,"Private for-profit, less-than 2-year",2,34,36,A ,0,0,0,0,0,0,0,0,0,0,0,0
181,4.59E+08,The Salon Professional Academy-Ft Myers                               ,Main Campus                                                           ,1388 Colonial Blvd                                                        ,Fort Myers          ,FL,33907,9,"Private for-profit, less-than 2-year",2,34,36,A ,0,0,0,0,0,0,0,0,0,0,0,0
182,1.42E+08,The School of Hairstyling                                             ,Main Campus                                                           ,141 East Chubbuck Road                                                    ,Chubbuck            ,ID,83202,6,"Private for-profit, 2-year          ",1,35,36,A ,0,0,0,0,0,0,0,0,0,0,0,0
185,4.18E+08,Charles Stuart School of Diamond Setting                              ,Main Campus                                                           ,1420 KINGS HWY 2ND FL                                                     ,BROOKLYN            ,NY,11229,9,"Private for-profit, less-than 2-year",37,0,37,A ,0,0,0,0,0,0,0,0,0,0,0,0
186,4.44E+08,InterCoast Colleges-West Covina                                       ,West Covina Campus                                                    ,2235 E. Garvey North                                                      ,West Covina         ,CA,91791,9,"Private for-profit, less-than 2-year",25,12,37,A ,0,0,0,0,0,0,0,0,0,0,0,0
187,4.60E+08,ITT Technical Institute-Cedar Rapids                                  ,Main Campus                                                           ,3735 Queen Ct SW                                                          ,Cedar Rapids        ,IA,52404,3,"Private for-profit, 4-year or above ",34,3,37,A ,0,0,0,0,0,0,0,0,0,0,0,0
188,1.55E+08,La Baron Hairdressing Academy-Overland Park                           ,Main Campus                                                           ,8119 ROBINSON                                                             ,OVERLAND PARK       ,KS,66204,9,"Private for-profit, less-than 2-year",4,33,37,A ,0,0,0,0,0,0,0,0,0,0,0,0
189,1.32E+08,National Conservatory of Dramatic Arts                                ,Main Campus                                                           ,1556 WISCONSIN AVE NW                                                     ,WASHINGTON          ,DC,20007,5,"Private nonprofit, 2-year           ",18,19,37,A ,0,0,0,0,0,0,0,0,0,0,0,0
190,4.62E+08,Pure Aesthetics                                                       ,Main Campus                                                           ,5110 East Fifth Street                                                    ,Tucson              ,AZ,8.57E+08,9,"Private for-profit, less-than 2-year",2,35,37,A ,0,0,0,0,0,0,2,0,0,0,0,0
192,1.68E+08,Rob Roy Academy-Taunton                                               ,Taunton Campus                                                        ,1 SCHOOL ST                                                               ,TAUNTON             ,MA,2.78E+07,9,"Private for-profit, less-than 2-year",2,35,37,A ,0,0,0,0,0,0,0,0,0,0,0,0
193,4.57E+08,The Salon Professional Academy-Gainesville                            ,Main Campus                                                           ,6915 NW 4th Blvd Ste B                                                    ,Gainesville         ,FL,32607,9,"Private for-profit, less-than 2-year",1,36,37,A ,0,0,0,0,0,0,0,0,0,0,0,0
196,1.67E+08,Mansfield Beauty Schools-Springfield                                  ,Main Campus                                                           ,266 BRIDGE ST                                                             ,SPRINGFIELD         ,MA,1103,9,"Private for-profit, less-than 2-year",2,36,38,A ,0,0,0,0,0,0,0,0,0,0,0,0
197,4.46E+08,Precision Manufacturing Institute                                     ,Main Campus                                                           ,"764 Bessemer Street, Suite 105                                            ",MEADVILLE           ,PA,16335,8,"Private nonprofit, less-than 2-year ",35,3,38,A ,0,0,0,0,0,0,0,0,0,0,0,0
199,1.76E+08,Southeastern Baptist College                                          ,Southeastern Baptist College                                          ,4229 HWY 15 N                                                             ,LAUREL              ,MS,3.94E+08,2,"Private nonprofit, 4-year or above  ",23,15,38,A ,0,0,0,0,0,0,0,0,0,0,0,0
200,2.01E+08,The Art Institute of Cincinnati                                       ,Main Campus                                                           ,1171 East Kemper Road                                                     ,CINCINNATI          ,OH,4.52E+08,3,"Private for-profit, 4-year or above ",19,19,38,A ,0,0,0,0,0,0,3,0,0,0,0,0
204,2.12E+08,Empire Beauty School-State College                                    ,"Empire Beauty School - State College, PA                              ",206 West Hamilton Avenue                                                  ,State College       ,PA,16801,9,"Private for-profit, less-than 2-year",2,37,39,A ,0,0,0,0,0,0,0,0,0,0,0,0
206,4.42E+08,Interactive College of Technology-Gainesville                         ,Interactive College of Technology                                     ,2323-C BROWNS BRIDGE RD                                                   ,GAINESVILLE         ,GA,30504,6,"Private for-profit, 2-year          ",14,25,39,A ,0,0,0,0,0,0,0,0,0,0,0,0
207,1.52E+08,Knox Beauty College                                                   ,Knox Beauty College                                                   ,320 E CULVER RD                                                           ,KNOX                ,IN,46534,9,"Private for-profit, less-than 2-year",0,39,39,A ,0,0,0,0,0,0,0,0,0,0,0,0
210,4.19E+08,Northern Tier Career Center                                           ,Main Campus                                                           ,120 Career Center Lane                                                    ,TOWANDA             ,PA,1.88E+08,7,"Public, less-than 2-year            ",2,37,39,B+,0,0,0,0,0,0,0,0,0,3,5,0
211,2.09E+08,Phagans Grants Pass College of Beauty                                 ,PHAGANS GRANTS PASS COLLEGE OF BEAUTY                                 ,304 NE AGNESS AVE.  SUITE F                                               ,GRANTS PASS         ,OR,97526,6,"Private for-profit, 2-year          ",0,39,39,A ,0,0,0,0,0,0,0,0,0,0,0,0
212,4.57E+08,Regency Beauty Institute-Columbia                                     ,Regency Beauty Institute                                              ,260T Harbison Blvd Unit 20                                                ,Columbia            ,SC,29212,9,"Private for-profit, less-than 2-year",3,36,39,A ,0,0,0,0,0,0,0,0,0,0,0,0
